paradigm,method,dataset_or_workload,sample_or_seed,repeat,input_or_prompt_tokens,generated_or_watermarked_tokens,extraction_reference_tokens,baseline_generated_tokens,input_internal_tokens,watermarked_internal_tokens,input_model_tokens,watermarked_model_tokens,input_truncated,watermarked_truncated,input_sha256,output_sha256,baseline_output_sha256,tokenizer_identifier,pair_order
semantic-preserving,SrcMarker,csn_js,test#2412,0,134,136,136,,132,163,132,163,False,False,04ad653c03becadfc3a1f4189e3dbc2ba69851432782a3727113a9abd72e5a67,3846156ddec4236af8032135745e50d0924a47aa27423f37d1fcbc3043b0d1ec,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2413,0,111,102,102,,120,119,120,119,False,False,3b74d8ba6a45ca7f1b986bdc34b08244551bc21e06fdb85d4e2f8c86f6f2ca68,02d7ed5a884e9caf3a89126eae467eb52389c229b3b49a0392780c7ba08f461c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2414,0,515,478,478,,507,640,507,512,False,True,1f1a7959aab1b36c5632edbc13a6fab5e224d489ca15ec4fa311bfb577eda5fd,1ba4c908d1bd0357934412f58c00c56038c200f694a607f97d3e5f2fbbdfa667,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2415,0,69,65,65,,66,76,66,76,False,False,00026c01e3b58ee0345ab1548fea81ad4a93df9fdef821bad6a2077e15f13cfa,7a36328b27676a1137cd0bf46b730e910a9e0c9a21f3783a917cdb1d89d3ef4a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2416,0,43,43,43,,44,48,44,48,False,False,8f45b00cd5c19bf789a1f75988ba84218f492ea144a54ad9ef48d70e15d9d2ed,56a46542e3dccf861de54769963d20d85d714aadff40b3d511a3a3cab915cceb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2417,0,93,85,85,,97,97,97,97,False,False,faed2392d86a2094b9b9272b16d5c44f857f9b50f1ff77a2e1cbf68383de28fd,6b03664c135d12a781e5efeefdd9dc75bc4b600ee93f38b96022e623d3ae461e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2418,0,206,211,211,,240,260,240,260,False,False,81adfdf170e936c10a033b2c20702541da1710c433ba28c5457086a03a63575f,23065e82f4b07d05fe63882336d0de01cac2f2043ecc4a52f079e77c221405d2,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2419,0,190,179,179,,211,217,211,217,False,False,018e32a9294a35138a19fbb3f1d38ff9820bcd71c7495fca3769af9811118bd7,605f4660d9bd34b95484864cc699030d235a061b644119f5a02d5496f7483436,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2420,0,67,66,66,,68,87,68,87,False,False,718d8c4eee9694d86761d32957f96361ed910d0e2691c4cd8a02d81eff09ebe1,9adce9fcab5d76dae08a94598bd32685f8e7c30d28179c6efe59775f4c5502bd,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2421,0,100,97,97,,91,97,91,97,False,False,86b1249c1674a221b20740e690c489f06a5a738b6892d60babf9231847333dc3,4da698596822d9f18956efc44c50b45adb5b17f0d6a4c308ffac57d5f7e5bc42,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2422,0,351,333,333,,353,368,353,368,False,False,824903b5d7e55d1e79a6ab06c9c323647569233a91f39a82ac32af882e4280e1,c74d8c622b76313de14a8c76811ea24955a30072509cba86976f239a11fbc02e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2423,0,99,101,101,,106,117,106,117,False,False,b02c7e35c78df2e9541115a71dc45fd8bc36722deb1f64d71cce23faf819ed38,f505b48937e799f7ebc7b11ba41277ad80354cc12226b185e7ad7b2e762878ae,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2424,0,116,123,123,,119,137,119,137,False,False,5865f70ac77ccbef3894c7e4877913e474604ea9d69f6703ce35fa636a564bee,cf957c07aea5241ae19348d41ef0b301e37cb14302b054de5b31413deb5151e7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2425,0,67,53,53,,63,65,63,65,False,False,db32173ce298ac3b004a1ed003634fc254bb6a7bb209d49f4ff795bfc8c40c53,8ce933dc9eeaa801f6b3fdb14f8bf65946c482b8362c1f7187f5deec03b9cbad,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2426,0,533,471,471,,496,516,496,512,False,True,dcfb02ed71a5f13e9e7c0940072ae1946b8093429f4c6ea5e4a03ef92c383b2f,6af2db019c0a9c6c400334560cfe45c4256f60cebc62cd0ffcbbe2071ac2b8e5,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2427,0,60,77,77,,72,83,72,83,False,False,6c85ea504385d33e57c69b19623f4320f39d563156c16a6ba449955814e74248,a4851fb9253a40daf9e4be04fcec046c1160539375de410428776cfc8acd528e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2428,0,82,88,88,,96,98,96,98,False,False,39412e47d3f5b989726870d5ca4d52dba34ad6f4df7cbc39e511a9f4a14ed51a,948fd6d205e90f810772a399f59c93da4ba128e5509f07f76b01f9b302932342,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2429,0,122,136,136,,142,172,142,172,False,False,913bdc37329098291c1fdc1fd47a9af5204aea48a0b282ad5281b7e83cd1606b,6439903c620e00ec5fd24422f814d8c5a8d789fd67294ff0d7002cca4dc06071,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2430,0,55,57,57,,75,74,75,74,False,False,0bf53c68a9359c25fb3346f18e06a4029cda1ffa1a7625221582a14dbdcf9731,dddcca007debac58d674e4fe517d919b2f1340ab89e02590922959d3a6157437,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2431,0,182,205,205,,209,262,209,262,False,False,fd9b44d155cd987ea4376ef5dd53f059fc8a4160b0c081abaf70c42d3e53cf7e,877de6c71c3aac47670cba6793c6d6d389ff37b4d7ba080363b7ddae51580716,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2432,0,34,44,44,,41,50,41,50,False,False,940e869f6a90ffc94bf61e8502ec0617c661facc68d03f10508792c8f0509fe2,8b25f017276c03e76e24aac78553bc10ceedcfc25ad1fbae91e104a1b2c9beec,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2433,0,41,44,44,,43,52,43,52,False,False,71bc2bad4da4c38fcd6b1fcbb95bb7b021106af44038383c39873b46885d8fcf,279e8eb48f622bd359de2829b0884dc505fe52789289016c44731e96fb0f226a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2434,0,207,235,235,,220,300,220,300,False,False,55aba4242f8d3ba624312a0337ded99c1d895282cdacf20ddf40b19eb548f2c7,e4d767f5d281e812d6879c693da078ce680cb0673feda2fd31f35a8491607915,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2435,0,320,372,372,,361,485,361,485,False,False,78c1c3a04628b57791ee400efdb6fda6f62a3489c94529ed2b24c1b61e5008b4,7211eb3ff65102a8c6c3586d874cde2ad6e06b148e09bf403d2bd0dc7742b904,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2436,0,59,66,66,,62,76,62,76,False,False,ddaaa211c7cbce7d1ec22a0fb48e19d5290d2b3d7b0538198e52af3bda08c8b8,74030c007ab4d572e2ac6858bb9a35548ea06e4e96604e58ad9b2004eff98101,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2437,0,52,66,66,,53,74,53,74,False,False,727f133c4314ade6e284363e79c00c856f1e41a2026eb7bbbad36e784fa76dd9,8133af13ef5ad452a9f44f375e54917c78d594257a6f05eccf5c0899c85e1ffe,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2438,0,132,132,132,,152,170,152,170,False,False,74af1fc2416adc7523a10701d18c26e4bf1c91bf726ba428736ac778a2c0095d,7a4b73a70e1ff59338b6ac65413ad636d6ea30bd08f4bf467b529703a51ccbdb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2439,0,76,73,73,,82,87,82,87,False,False,0a925473939d8246fa08e2872ef44412a5f0d3729552f39e2ff53d67628b57ec,6e8c0d96ed126849b0abe92384ce1c2bb6a708fdedfed849da9086e9061f089b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2440,0,64,69,69,,67,85,67,85,False,False,06c57951bca5e3607389d5a5869bf11dc4d7c5c1c6f942f12773cffacb2ab01a,d6525f8a843b40ab821729c8808089f7a694d587088c788be60c615a47c666c2,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2441,0,41,44,44,,43,51,43,51,False,False,743633812ca5b63ff4a4550034a0a2c5fff0a63f9f07722af6ed4f04a2c97d89,32129c045ad377bd658add4aa44627f6c544124e83aec2e6f280e353c51af334,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2442,0,37,44,44,,46,49,46,49,False,False,d8687fc797dca9c2df54dd9bdf74dcf0e7a7d92a8cc4f49a37cdccd989d33409,b3be057672ab2a16510bad15135b72fcff4babfe4e63fb95bb81e731d1e3054a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2443,0,123,121,121,,131,160,131,160,False,False,1f37d86a808fc44823cbdbb30f45f81849f673e9707a2fe9b8227fa3ffe82044,a4e9d59e41bb46eee4a456fd3caf529a7ea8b205d5747b312fb6c5d80e46e833,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2444,0,61,54,54,,63,63,63,63,False,False,eeae4a44bdf599b1b271246feb72f5156296f04518a3a4b1f46f41fb6809304f,d527eb96644d03cedbc7d6e02c5db7d10425061e415381f601cd444684f28daa,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2445,0,197,178,178,,213,220,213,220,False,False,4ee1efb680091983b610df48008b5e77d374fce568a815eebb8d6a1f0765f372,e2d73157a0f7b5402241e797005b9b46a2c4311eb2752812f2b04f874d34ec9e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2446,0,171,179,179,,192,245,192,245,False,False,4419e995dc9723e360318a761073b67351df2f61f9d344c3c4ada4388be8ff18,78a5c40db6fafc322fd1c223e941309f2bb795e8b14f7476e89a332fa7913af8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2447,0,78,74,74,,71,88,71,88,False,False,c2266de58b6fd168eb0acf228b6719e96266c4359187dd349ee46c99ac25734c,6321f559e2e16e12bce62d79227f2a6765f19b30fa16f5f31cb98aca1b33d193,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2448,0,145,207,207,,166,195,166,195,False,False,a8a32ae801447c1f26ef57ccfbd404b8be4b4ced65e5444505d6dd69e3afe17c,2051365991cf72d64686a728b7be0d42c6aadac496d3b13d5c35d38779289cea,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2449,0,179,217,217,,224,307,224,307,False,False,5b02e385b266ce0168350ac8e44853e10b641221a9a580dfd2c98d05c5868d87,5a4d439b809ae57686dfa8db7d27d776de658554128a19431b481b61d52e8e76,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2450,0,129,144,144,,133,180,133,180,False,False,f4536355ff373fbca1756390cc39343aa58c793d1cc2c50f9c98921e51ed6f30,67ad56bfb2dbf591234caf6942a18868ddf5a362cb5c057c892373020a345042,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2451,0,38,36,36,,39,41,39,41,False,False,24071dd50aef1e0833db49e0c47b10915e8b76ba8b9d1af2ec438b80ded9d9d5,058e11a1cbcddc5d15d712c41939e8a13943f6033b92bc2b8f2fb66bdff9096c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2452,0,53,56,56,,57,75,57,75,False,False,83f79ad68839196b4fed1faedc4247bef96d438bb41397d043e5bbc874e6dbf8,8076b38599502efd0bf2427508d766909df32d5ef053276b65fe17e9c898a7dc,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2453,0,60,60,60,,69,75,69,75,False,False,c6b4025d875a4ae17ad5d3c46490a7d6e0d428e648527d6d31d81e7151f4cba0,cccfe775ea8c33bdc0157ef7954235f5e209a3a9fc40ce61e2bb5ec09112da8d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2454,0,67,65,65,,75,77,75,77,False,False,0937cec2451bb8a8764b301be316731e8ceae7183efef3d4d79e5b7ea4942c61,0cfdb15a8af8d97c5baed275fd761394e14c6ed93c0a50139ff7cc1bebc86df4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2455,0,138,130,130,,144,153,144,153,False,False,799238911ee7a6586422fc2a4ffb0ff16b61bfe39ead6e031ba0ea9e326f6817,5ee3d3e347d9198d88f04d77ff58dba1b185a5ef29577445fe469f97b76f6839,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2456,0,223,239,239,,216,286,216,286,False,False,6d84d42b980f556f2831ec00df1bec7906b69776db2fce0e1688e13b6da7362a,7bf24da8dbee8641d1cbbfe31eb1db0890e3a0c120fae3e643436a1b7e356d9c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2457,0,37,44,44,,53,70,53,70,False,False,23e445ecf328c5f1e10a722c7d58fd4f3f16c3556a74563fffa0e6a0807e6b15,c20147dbb07040ac9db27be70265bb213fac5fdc3b2c83648002618478c87ec1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2458,0,792,739,739,,787,818,512,512,True,True,21bde215b757a81819ddfc856c5c2bf36f5745de8a91e151a165ced0795f2637,1fd7728906988d37e948a7b0225499145ea6d5c9b8263846a3451fbe4d1d99bf,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2459,0,75,76,76,,80,96,80,96,False,False,43f686ecc131b8809ac1260e5acb767ae75f0d92927d40f815eaa3d1188ddff5,2ca45a8d91a22cd61ede338bfd2b4c1697b369f3b349ed8f589db4c76d1bfebb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2460,0,138,129,129,,142,181,142,181,False,False,95dc390ef38360a711a693f8d373c291277ad9a65d66f55bb94ae40e13626d93,33686733a97a522d07daf4ea1e4c25ee2f40f41f265a6cd07da46ed88c0b9d47,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2461,0,180,171,171,,208,225,208,225,False,False,9affa85e759f9b6ec25f3190de5cf44f4c23331b558fa8cce97a138e054be480,0eecbb1df6f6112a4d3e0669490eb5d91e116a2723369f20665c02bb2d840da6,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2462,0,502,461,461,,524,540,512,512,True,True,56c74a2ec1d3c7e96e6a9832e1fb481ff3256642be55de673abb558a197b40a0,663b8801fd48f8ad2f7a271c435417dd014441926e1c7e6f91fb7fd3ba4d8bae,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2463,0,107,107,107,,118,127,118,127,False,False,68da0741e8db94ebdc4f1cb56b4d5a5c497cd0435e1111d909cb67499850f671,3e721315599755d70113aa3ed5d1a9b9124d19fc6e4e2177c4fa5f3ecf51588e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2464,0,107,101,101,,118,121,118,121,False,False,c8fd329075c9ed3c5bb1370380d1dcf1562d564119f406e9eb4ef80388b81e34,897a70e3cf7eeaf14bad383656988f29f0817fe7efb6d15709f8f64a0327eb16,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2465,0,186,198,198,,204,257,204,257,False,False,4f8e25ec61cd4964eb81a0bce536f0fb95fa3e4da0e817098989fdce2b37ea8d,b8fdb45a5874009ec9bd0227de7a84cde831c4ea643a7a27679a4e922f271dfd,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2466,0,118,119,119,,107,118,107,118,False,False,ab71d945d52662d456e2b2677f15674fd21ea0ef1f176f2b540075b7dfd648a0,1c953407c580c1bcd088aefbec50d55a9a85154758aae8f9d5fea5592d0581d8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2467,0,43,46,46,,45,54,45,54,False,False,1ceaa34259ea4dc033fa3e715298b753b6f62b170b8b82955c126d82da51139f,e1004d81de012fb17aebf986ff88b9fb9ca7d0aa38c9940719f0af769313e4b5,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2468,0,43,40,40,,45,47,45,47,False,False,fac8f8c1729e3c3cc13dee50a953fe8c485a14c0cbe2413a4b18fe687276667c,34911039eede546496f1cfc3d567408148f5183a8c5884986e4df5a8659a28ef,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2469,0,324,325,325,,380,397,380,397,False,False,c6715adff68d5afd49d3aa363a86dc93c3943c8dd2057096419808b073250555,1ca8549d25fff594d19b5ccfbc35919b8d1f05250a8a559711a48360e68c75c0,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2470,0,154,146,146,,172,184,172,184,False,False,d594a4e0cfe34f351ea8eebe6dd96ba71ea0947cbe5bfb657a48ef9541c6dbf7,ac07ec1cc64e9550c20719c00c34d0a4acb0b9eb70a7fa53a1a8cee75796981c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2471,0,63,66,66,,65,83,65,83,False,False,eb091a7ba3637cba6a85a127fae2f23603df636eb168204c4ada35f6ac4f3e95,70bbf9959ae3d2bc393995b7f931a36627c9cad01319ab4085f85cece9a36df2,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2472,0,88,86,86,,83,85,83,85,False,False,abc0a6c2b978a779448582ecbc528d0dcc4b48deb8b23d56543a45f6811127bc,68bc35fe6b72a1e4e9d98647b15de057c67ae1062e476b272644d06317b2f7b6,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2473,0,444,495,495,,440,578,440,512,False,True,0fdfb205b1d1d393c218dc94a866a2bc3c740b5d746ff57a1fd9bf2c41a99608,b88b83774ce1310fc72049c3075fcc403955ab5e09bdd389a9a92cdfcc99003d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2474,0,188,191,191,,193,263,193,263,False,False,2664c46417bb9556f1d00593c3f4eccd65d4e9986d959cdb5a3381755a50886f,114c786fd650ef9d491162a8671200510afcfe58f7dce93ca00eedfe338cba07,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2475,0,93,114,114,,86,141,86,141,False,False,ec4efa5eab422a2cafce4819f77bb9411dd3060992398c932c4c8cf1c4d0593c,cc6ba5168df3596eb2a496165e3bb677480cff1a9ae0b6c5cc9d5e5bf7cad97c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2476,0,45,56,56,,40,66,40,66,False,False,d7001eb40210fbabdadb71c6adbfc8554c9944c6ae6d104f067811c92a37008a,d2680e46be12651eb30897d0b2c8e2fe872b5a3d2c154d7e179caa9ab0bf83db,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2477,0,139,153,153,,147,193,147,193,False,False,791972ac11d2dffe955eb47e4ef52a272dee11bb29f6e3aff42d68cb6070296d,ed9e76897fb80f9ea396150c10fa23952b57ab42364158c6ea5fa3a60b6f54c5,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2478,0,293,296,296,,286,353,286,353,False,False,910e8bfe6affa7418a701baf67df36b62921abc00896b854fd4a036e96d8803e,cb1eae8a3ec4920314b22ca146fe5f3c9d202b09347824c415c110c9b3b1cb1b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2479,0,93,81,81,,102,93,102,93,False,False,1ef7a699a2e8e2e98961a00b95519beb50391cd34a73dc40200e9ff96ca7aeda,80056db62e4ad4e93aa4b032156834438f622cc54cd5b24994e5a59a60b94a10,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2480,0,93,92,92,,114,120,114,120,False,False,5a7fd2034b02078e4cb29923f7665848b4c6dc0706b046d9d99f0b95b9e74463,454a2a66d2f497bf6cd2dfc18abd88c59ea17647ecfd324cd08adb2abd47edaf,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2481,0,97,94,94,,115,124,115,124,False,False,1d9599fe2abb4fb77b9198e255d90386951bf3d4a9b09ced3ed1abb0702d50ca,2a5acc07f5f6710ddd7e07dd3c042cd385452dd0a77d74f92bda2fc5107c9281,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2482,0,75,77,77,,86,86,86,86,False,False,853bd0df9c548ead4edb52f83edc896bff67bcf2d2f14c4268dc6d5a3d5649b8,3b4692d56ae57e74ef0913195c05e48f9c48d7f4dd8da1eddb907ccd23c6661f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2483,0,82,78,78,,82,92,82,92,False,False,7ec20e56dc9fa8723873b57ec0adebd89ea220a5c773861d954dc0d6b34a9328,086034e02a24b7304cb38841744944c0f803ca464498f6e0cd9db4272e3f962d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2484,0,333,359,359,,335,416,335,416,False,False,c573bbea05c527047b90083d682623f9468c7b6b9213ab7ffadf87202ee2d847,8518614def7d03a40756ccf219a735275b10b0a74174409a4cbd10795654df90,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2485,0,105,99,99,,102,117,102,117,False,False,a8947cd9606050ef2b8614bde39238181b577573bd5363a7221b17e37f861a7e,c9800d4e9ab257c4ef75186b9804ecddcd1b5c2a18f5fe422e3d88df7139efd1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2486,0,448,463,463,,465,554,465,512,False,True,71faa1ea33d1ee7c4ecd60e9eb28cc7f7e10fd07cc517e8825b6896d29ed925d,32435b834d7a93b8bc1f615867b23839a3358b67198ff5683afc8b3bf6e7ef52,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2487,0,91,109,109,,97,132,97,132,False,False,f1ad5eb53b791798d4b478358b3baf7bf0037e738a5e8d6117accf8ac7d9fdf2,1e3e5e9b47a1f9da4f3e6f800f3ade0ef2099f8fbf3794947bc3defd447e167f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2488,0,208,231,231,,215,257,215,257,False,False,b5c8daca9ad70ca101431176e7411e90f1230476842b4cf166986531c2ca206d,f5c1c96885a7a7cbae83ef02025ea927ba18cca3af296a7d5d528af377ada1cf,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2489,0,198,199,199,,198,211,198,211,False,False,2a7c213686351122c1f05ccedf23841311ec6e727b0e0d1a630e0be3ab32f860,2d1b67eca959a5be083e6a92b921aa188f88536c1aa45f2fe700608e1ed64ca8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2490,0,146,147,147,,155,160,155,160,False,False,4db84b630ac2353ebce9edbe6bdaf301d944c41f786f98073170357a71e93669,1abf1404459b93f4fdb30c950683c538cac34d7b8e01e914cef8aec82fd3724a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2491,0,121,157,157,,122,176,122,176,False,False,f9916ad4eca6a78b19e4e02daa3a12c24c31aa3e9ee6ca1ad284b6908b2fce1f,698e28300ff76d2516696836315e9e81d5505387bed7872a93897422901f5e15,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2492,0,282,259,259,,297,297,297,297,False,False,5d0f989ce767891b013ae11fe40014ef6e6cf4cbcda2915c070fcf7a9d744e25,3e1be7c765c3ce1c007ad23dd03dd43e86b8715fe26bd7997338f5e1ccfdd88c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2493,0,338,370,370,,366,464,366,464,False,False,176040166fe71e6686b7a1f4e887ba6c4f94d5025089ad9d9e78cfbf7ac7f180,802590bac8ea9617494f057ee66d117c786c9a34b0a7c4eae0f866e694d63f19,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2494,0,92,88,88,,96,109,96,109,False,False,17014428f9720adf930a872b95bb4fb1178abf6f41875e35db91103531dfd066,3f3942f57830fda1950ebfb585d1ed22364d346ae94a5d1d2ca4222ad2da01f1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2495,0,42,40,40,,48,56,48,56,False,False,08c613a78b6311c765c205294159af8e43dc5caa97cf374ecfa227b9fcb2a7cb,6ae7e57c535ef686b925dea990692d279585d1722f99fcf431811fb295d646b9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2496,0,67,72,72,,70,84,70,84,False,False,ba315b91b9f20ae33da8e87a71c7b01589497504b5525c49ca31c14ee34f8c25,4f5041669295b297a7ab54813c1c71a6e4168f20569f7968210a7f956a82c14a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2497,0,90,115,115,,100,150,100,150,False,False,56339b68785a90a3bf2d86c622254d9eb7de49a1e3d357fdb8df006321162a92,b00d2c9bb850d0b1c6aaad4dd52fe92051064fbe76d1bf4c0f0399cc2935db7a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
