watermark_method,project,language,seed_group,method_config,strength,log_category,category,classification_source,embedded,evaluation_log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25,3.3,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25/snake_game_3.3/DTResults/out_20260604_190116/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25,3.5,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25/snake_game_3.5/DTResults/out_20260604_191052/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25,3.6,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25/snake_game_3.6/DTResults/out_20260604_191549/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25,3.7,Pass,Pass,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25/snake_game_3.7/DTResults/out_20260604_192153/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25,3.8,Pass,Pass,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25/snake_game_3.8/DTResults/out_20260604_192814/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25,3.9,TE,TE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25/snake_game_3.9/DTResults/out_20260604_193424/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25,4.0,Pass,Pass,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.25/snake_game_4.0/DTResults/out_20260604_194017/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.2,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.2/DTResults/out_20260604_214939/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.3,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.3/DTResults/out_20260604_215522/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.4,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.4/DTResults/out_20260604_215947/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.5,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.5/DTResults/out_20260604_220441/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.6,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.6/DTResults/out_20260604_220946/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.7,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.7/DTResults/out_20260604_221436/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.8,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.8/DTResults/out_20260604_221913/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,0.9,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_0.9/DTResults/out_20260604_222328/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.0,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.0/DTResults/out_20260604_222732/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.1,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.1/DTResults/out_20260604_223317/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.2,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.2/DTResults/out_20260604_223809/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.3,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.3/DTResults/out_20260604_224237/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.5,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.5/DTResults/out_20260604_225116/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.6,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.6/DTResults/out_20260604_225546/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.7,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.7/DTResults/out_20260604_230044/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.8,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.8/DTResults/out_20260604_230533/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,1.9,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_1.9/DTResults/out_20260604_231056/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.1,Pass,Pass,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.1/DTResults/out_20260604_232115/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.2,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.2/DTResults/out_20260604_232605/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.3,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.3/DTResults/out_20260604_233052/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.5,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.5/DTResults/out_20260604_234108/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.6/DTResults/out_20260604_234551/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.7,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.7/DTResults/out_20260604_235039/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.8,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.8/DTResults/out_20260604_235519/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,2.9,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_2.9/DTResults/out_20260605_000114/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,3.0,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_3.0/DTResults/out_20260605_000544/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,3.2,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_3.2/DTResults/out_20260605_001506/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,3.3,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_3.3/DTResults/out_20260605_002002/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,3.4,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_3.4/DTResults/out_20260605_002548/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,3.5,TE,TE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_3.5/DTResults/out_20260605_003126/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,3.6,TE,TE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_3.6/DTResults/out_20260605_003800/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,3.7,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_3.7/DTResults/out_20260605_004316/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,4.0,TE,TE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_4.0/DTResults/out_20260605_005804/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,4.1,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_4.1/DTResults/out_20260605_010322/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,4.5,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_4.5/DTResults/out_20260605_012337/evaluation.log
wllm,snake,java,,snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5,5.6,BE,BE,log_and_batch_summary,yes,snake/snake_java/results/snake_game_wllm_T=0.7_rngS=384552130_gamma=0.5/snake_game_5.6/DTResults/out_20260605_021425/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.1/DTResults/out_20260620_032925/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.2/DTResults/out_20260620_033455/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.3/DTResults/out_20260620_034014/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.4/DTResults/out_20260620_034630/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.5/DTResults/out_20260620_035234/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.6,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.6/DTResults/out_20260620_035751/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.7,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.7/DTResults/out_20260620_040316/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.8/DTResults/out_20260620_040925/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,0.9,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_0.9/DTResults/out_20260620_041527/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.0,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.0/DTResults/out_20260620_042124/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.1/DTResults/out_20260620_042731/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.2,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.2/DTResults/out_20260620_043332/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.3/DTResults/out_20260620_043950/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.4/DTResults/out_20260620_044617/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.6,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.6/DTResults/out_20260620_045822/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.7/DTResults/out_20260620_050424/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.8/DTResults/out_20260620_050931/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,1.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_1.9/DTResults/out_20260620_051444/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,2.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_2.0/DTResults/out_20260620_052000/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,2.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_2.1/DTResults/out_20260620_052510/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,2.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_2.3/DTResults/out_20260620_053602/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,2.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_2.4/DTResults/out_20260620_054126/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,2.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_2.5/DTResults/out_20260620_054627/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,2.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_2.6/DTResults/out_20260620_055149/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,2.8,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_2.8/DTResults/out_20260620_060323/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,3.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_3.1/DTResults/out_20260620_062040/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,3.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_3.3/DTResults/out_20260620_063259/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,3.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_3.4/DTResults/out_20260620_063920/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,3.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_3.5/DTResults/out_20260620_064534/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,3.9,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_3.9/DTResults/out_20260620_071005/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,4.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_4.2/DTResults/out_20260620_073200/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,4.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_4.4/DTResults/out_20260620_074515/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,4.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_4.8/DTResults/out_20260620_080923/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1,5.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.1/python_snake_game_5.9/DTResults/out_20260620_091803/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.1/DTResults/out_20260620_093509/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.2/DTResults/out_20260620_094113/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.3/DTResults/out_20260620_094628/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.4/DTResults/out_20260620_095218/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.5/DTResults/out_20260620_095748/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.6/DTResults/out_20260620_100200/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.7/DTResults/out_20260620_100556/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.8/DTResults/out_20260620_101026/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,0.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_0.9/DTResults/out_20260620_101500/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.0,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.0/DTResults/out_20260620_101908/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.1/DTResults/out_20260620_102328/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.2/DTResults/out_20260620_102751/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.3/DTResults/out_20260620_103346/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.4/DTResults/out_20260620_103908/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.5/DTResults/out_20260620_104247/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.6,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.6/DTResults/out_20260620_104619/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.7/DTResults/out_20260620_104959/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.8/DTResults/out_20260620_105439/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,1.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_1.9/DTResults/out_20260620_105904/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.0/DTResults/out_20260620_110331/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.1/DTResults/out_20260620_110754/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.3/DTResults/out_20260620_111644/evaluation.log
